open_time,open,high,low,close
2026-03-07 11:12:00,67949.58,68217.75,67944.8,68186.93
2026-03-07 11:15:00,68186.94,68232.27,68135.66,68138.61
2026-03-07 11:18:00,68138.62,68227.28,68125.58,68203.09
2026-03-07 11:21:00,68203.1,68211.63,68148,68148
2026-03-07 11:24:00,68148.01,68149.99,68123.4,68123.78
2026-03-07 11:27:00,68123.78,68147.95,68099.09,68145.55
2026-03-07 11:30:00,68145.55,68160.66,68103.72,68112.17
2026-03-07 11:33:00,68112.16,68123.51,68100,68100.01
2026-03-07 11:36:00,68100,68115.9,68082.26,68098.14
2026-03-07 11:39:00,68098.14,68113.69,68058.45,68058.46
2026-03-07 11:42:00,68058.45,68133.61,68058.45,68132.09
2026-03-07 11:45:00,68132.09,68132.09,68079.3,68080
2026-03-07 11:48:00,68080,68080,68044,68049.26
2026-03-07 11:51:00,68049.25,68080,68036.46,68080
2026-03-07 11:54:00,68079.99,68084.08,68048.45,68055.5
2026-03-07 11:57:00,68055.5,68055.5,68010,68010.01
2026-03-07 12:00:00,68010,68014.58,68000,68010.01
2026-03-07 12:03:00,68010,68083.6,68010,68052.48
2026-03-07 12:06:00,68052.48,68052.48,67976.71,67989
2026-03-07 12:09:00,67989,67991.26,67959.2,67981.63
2026-03-07 12:12:00,67981.62,68000.01,67969.65,68000.01
2026-03-07 12:15:00,68000,68017.62,67993.19,68017.62
2026-03-07 12:18:00,68017.62,68052,68017.61,68041.34
2026-03-07 12:21:00,68041.35,68066.9,68029.84,68056.24
2026-03-07 12:24:00,68056.24,68085.41,68035.83,68035.84
2026-03-07 12:27:00,68035.83,68035.84,67988.68,68025
2026-03-07 12:30:00,68024.99,68027.26,68000,68014.44
2026-03-07 12:33:00,68014.44,68034.31,68002.3,68009.34
2026-03-07 12:36:00,68009.35,68009.35,68000,68004.75
2026-03-07 12:39:00,68004.74,68009.35,67964.06,67976.14
2026-03-07 12:42:00,67976.15,67976.15,67920.01,67937.64
2026-03-07 12:45:00,67937.64,67969.57,67921.31,67928.67
2026-03-07 12:48:00,67928.66,67983.47,67900.01,67983.47
2026-03-07 12:51:00,67983.47,68022,67975.29,68017.41
2026-03-07 12:54:00,68017.4,68019.95,67986.49,68001.31
2026-03-07 12:57:00,68001.3,68003.68,67975.92,67992.54
2026-03-07 13:00:00,67992.54,68042.14,67992.54,68042.14
2026-03-07 13:03:00,68042.13,68081.16,68030.28,68038.23
2026-03-07 13:06:00,68038.24,68038.24,67940.94,67968.94
2026-03-07 13:09:00,67968.93,68046.11,67968.93,68046.11
2026-03-07 13:12:00,68046.11,68052.04,68021.68,68038.7
2026-03-07 13:15:00,68038.69,68070.2,68038.69,68056.27
2026-03-07 13:18:00,68056.28,68079.35,67964.06,67998.03
2026-03-07 13:21:00,67998.03,68008.14,67978.96,67990
2026-03-07 13:24:00,67990.01,68016.13,67985.76,67995.82
2026-03-07 13:27:00,67995.82,68037.12,67961.06,67992.43
2026-03-07 13:30:00,67992.43,68048.89,67982.36,68042.81
2026-03-07 13:33:00,68042.81,68042.81,67960.68,67994.32
2026-03-07 13:36:00,67994.31,68000,67860.75,67877.96
2026-03-07 13:39:00,67877.96,67931.83,67855.82,67931.83
2026-03-07 13:42:00,67931.83,67945.56,67863.29,67879.66
2026-03-07 13:45:00,67879.66,67938.8,67871.65,67938.8
2026-03-07 13:48:00,67938.79,67938.88,67906.2,67923.5
2026-03-07 13:51:00,67923.5,67964.17,67923.5,67924.86
2026-03-07 13:54:00,67924.86,67944.85,67924.85,67927.35
2026-03-07 13:57:00,67927.35,67931.06,67904.73,67931.06
2026-03-07 14:00:00,67931.06,67931.06,67750.95,67778.62
2026-03-07 14:03:00,67778.62,67851.7,67778.62,67791.96
2026-03-07 14:06:00,67791.96,67808.69,67761.66,67777.64
2026-03-07 14:09:00,67777.63,67780.05,67620.28,67650
2026-03-07 14:12:00,67649.99,67757.74,67609.44,67748.01
2026-03-07 14:15:00,67748,67757.73,67711.79,67754.39
2026-03-07 14:18:00,67754.39,67809.28,67745.64,67762
2026-03-07 14:21:00,67761.99,67807.66,67747.26,67807.66
2026-03-07 14:24:00,67807.66,67829.14,67785.99,67809.99
2026-03-07 14:27:00,67809.98,67822.36,67800.03,67807.42
2026-03-07 14:30:00,67807.42,67829.58,67807.42,67807.42
2026-03-07 14:33:00,67807.43,67863.51,67800.03,67863.51
2026-03-07 14:36:00,67863.5,67914.61,67835.61,67914.61
